epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554151882134,2019-04-01T16.51.22.134,56.880,0.527,-0.750,-0.443
1554151882214,2019-04-01T16.51.22.214,56.960,0.636,-0.618,-0.557
1554151882294,2019-04-01T16.51.22.294,57.040,0.731,-0.609,-0.652
1554151882374,2019-04-01T16.51.22.374,57.120,0.569,-0.656,-0.834
1554151882454,2019-04-01T16.51.22.454,57.200,0.498,-0.385,-0.715
1554151882534,2019-04-01T16.51.22.534,57.280,0.420,-0.457,-0.477
1554151882614,2019-04-01T16.51.22.614,57.360,0.380,-0.404,-0.353
1554151882694,2019-04-01T16.51.22.694,57.440,0.594,-0.542,-0.584
1554151882774,2019-04-01T16.51.22.774,57.520,0.758,-0.764,-0.724
1554151882854,2019-04-01T16.51.22.854,57.600,0.789,-0.734,-0.273
1554151882934,2019-04-01T16.51.22.934,57.680,0.634,-0.673,-0.727
1554151883014,2019-04-01T16.51.23.014,57.760,0.498,-0.672,-0.661
1554151883094,2019-04-01T16.51.23.094,57.840,0.372,-0.541,-0.557
1554151883174,2019-04-01T16.51.23.174,57.920,0.267,-0.420,-0.591
1554151883254,2019-04-01T16.51.23.254,58.000,0.312,-0.526,-0.657
1554151883334,2019-04-01T16.51.23.334,58.080,0.513,-0.567,-0.593
1554151883414,2019-04-01T16.51.23.414,58.160,0.550,-0.761,-0.616
1554151883494,2019-04-01T16.51.23.494,58.240,0.595,-1.159,-0.661
1554151883574,2019-04-01T16.51.23.574,58.320,0.521,-0.936,-0.520
1554151883654,2019-04-01T16.51.23.654,58.400,0.349,-0.362,-0.404
1554151883734,2019-04-01T16.51.23.734,58.480,0.608,-0.401,-0.731
1554151883814,2019-04-01T16.51.23.814,58.560,0.578,-0.477,-0.783
1554151883894,2019-04-01T16.51.23.894,58.640,0.484,-0.407,-0.404
1554151883974,2019-04-01T16.51.23.974,58.720,0.518,-0.383,-0.589
1554151884054,2019-04-01T16.51.24.054,58.800,0.769,-0.728,-0.761
1554151884134,2019-04-01T16.51.24.134,58.880,0.944,-0.978,-0.488
1554151884214,2019-04-01T16.51.24.214,58.960,0.427,-0.614,-0.556
1554151884294,2019-04-01T16.51.24.294,59.040,0.248,-0.430,-0.478
1554151884374,2019-04-01T16.51.24.374,59.120,0.227,-0.695,-0.650
1554151884454,2019-04-01T16.51.24.454,59.200,-0.077,-0.682,-0.774
1554151884534,2019-04-01T16.51.24.534,59.280,0.112,-0.462,-0.731
1554151884614,2019-04-01T16.51.24.614,59.360,0.471,-0.625,-0.812
1554151884694,2019-04-01T16.51.24.694,59.440,0.768,-0.782,-0.605
1554151884774,2019-04-01T16.51.24.774,59.520,0.390,-0.844,-0.599
1554151884854,2019-04-01T16.51.24.854,59.600,0.392,-0.788,-0.435
1554151884934,2019-04-01T16.51.24.934,59.680,0.337,-0.772,-0.591
1554151885014,2019-04-01T16.51.25.014,59.760,0.280,-0.555,-0.527
1554151885094,2019-04-01T16.51.25.094,59.840,0.663,-0.333,-0.661
1554151885174,2019-04-01T16.51.25.174,59.920,0.457,-0.540,-0.913
1554151885254,2019-04-01T16.51.25.254,60.000,0.319,-0.769,-0.636
1554151885334,2019-04-01T16.51.25.334,60.080,0.755,-0.680,-0.604
1554151885414,2019-04-01T16.51.25.414,60.160,0.834,-0.454,-0.605
1554151885494,2019-04-01T16.51.25.494,60.240,1.049,-0.152,-0.755
1554151885574,2019-04-01T16.51.25.574,60.320,1.133,0.016,-0.963
1554151885654,2019-04-01T16.51.25.654,60.400,0.704,-0.003,-0.540
1554151885734,2019-04-01T16.51.25.734,60.480,0.487,-0.240,-0.321
1554151885814,2019-04-01T16.51.25.814,60.560,0.502,-0.725,-0.826
1554151885894,2019-04-01T16.51.25.894,60.640,0.697,-1.000,-0.738
1554151885974,2019-04-01T16.51.25.974,60.720,0.898,-0.800,-0.470
1554151886054,2019-04-01T16.51.26.054,60.800,0.566,-0.537,-0.605
1554151886134,2019-04-01T16.51.26.134,60.880,0.300,-0.354,-0.556
1554151886214,2019-04-01T16.51.26.214,60.960,0.385,-0.390,-0.525
1554151886294,2019-04-01T16.51.26.294,61.040,0.629,-0.719,-0.669
1554151886374,2019-04-01T16.51.26.374,61.120,0.548,-0.760,-0.455
1554151886454,2019-04-01T16.51.26.454,61.200,0.067,-0.443,-0.459
1554151886534,2019-04-01T16.51.26.534,61.280,0.451,-0.648,-0.842
1554151886614,2019-04-01T16.51.26.614,61.360,0.673,-0.914,-0.851
1554151886694,2019-04-01T16.51.26.694,61.440,0.647,-0.885,-0.524
1554151886774,2019-04-01T16.51.26.774,61.520,0.439,-0.626,-0.436
1554151886854,2019-04-01T16.51.26.854,61.600,0.426,-0.454,-0.560
1554151886934,2019-04-01T16.51.26.934,61.680,0.387,-0.408,-0.448
1554151887014,2019-04-01T16.51.27.014,61.760,0.359,-0.390,-0.747
1554151887094,2019-04-01T16.51.27.094,61.840,0.589,-0.654,-0.828
1554151887174,2019-04-01T16.51.27.174,61.920,0.742,-0.772,-0.630
1554151887254,2019-04-01T16.51.27.254,62.000,0.601,-0.744,-0.816
1554151887334,2019-04-01T16.51.27.334,62.080,0.604,-0.489,-0.791
1554151887414,2019-04-01T16.51.27.414,62.160,0.494,-0.245,-0.510
1554151887494,2019-04-01T16.51.27.494,62.240,0.376,-0.097,-0.622
1554151887574,2019-04-01T16.51.27.574,62.320,0.557,-0.274,-0.737
1554151887654,2019-04-01T16.51.27.654,62.400,0.673,-0.548,-0.785
1554151887734,2019-04-01T16.51.27.734,62.480,0.773,-0.475,-0.694
1554151887814,2019-04-01T16.51.27.814,62.560,0.799,-0.604,-0.719
1554151887894,2019-04-01T16.51.27.894,62.640,0.588,-0.735,-0.654
1554151887974,2019-04-01T16.51.27.974,62.720,0.519,-0.445,-0.681
1554151888054,2019-04-01T16.51.28.054,62.800,0.455,-0.391,-0.380
1554151888134,2019-04-01T16.51.28.134,62.880,0.410,-0.380,-0.368
1554151888214,2019-04-01T16.51.28.214,62.960,0.576,-0.512,-0.562
1554151888294,2019-04-01T16.51.28.294,63.040,0.771,-0.654,-0.637
1554151888374,2019-04-01T16.51.28.374,63.120,0.787,-0.527,-0.522
1554151888454,2019-04-01T16.51.28.454,63.200,0.919,-0.474,-0.664
1554151888534,2019-04-01T16.51.28.534,63.280,0.903,-0.396,-0.868
1554151888614,2019-04-01T16.51.28.614,63.360,0.619,-0.238,-0.729
1554151888694,2019-04-01T16.51.28.694,63.440,0.572,-0.330,-0.542
1554151888774,2019-04-01T16.51.28.774,63.520,0.599,-0.419,-0.402
1554151888854,2019-04-01T16.51.28.854,63.600,0.774,-0.440,-0.381
1554151888934,2019-04-01T16.51.28.934,63.680,0.779,-0.490,-0.582
1554151889014,2019-04-01T16.51.29.014,63.760,0.699,-0.831,-0.805
1554151889094,2019-04-01T16.51.29.094,63.840,0.401,-1.008,-0.604
1554151889174,2019-04-01T16.51.29.174,63.920,0.231,-0.762,-0.683
1554151889254,2019-04-01T16.51.29.254,64.000,0.218,-0.632,-0.771
1554151889334,2019-04-01T16.51.29.334,64.080,0.445,-0.316,-0.511
1554151889414,2019-04-01T16.51.29.414,64.160,0.623,-0.307,-0.644
1554151889494,2019-04-01T16.51.29.494,64.240,0.560,-0.521,-0.744
1554151889574,2019-04-01T16.51.29.574,64.320,0.649,-0.639,-0.764
1554151889654,2019-04-01T16.51.29.654,64.400,0.715,-0.484,-1.022
1554151889734,2019-04-01T16.51.29.734,64.480,0.621,-0.074,-1.148
1554151889814,2019-04-01T16.51.29.814,64.560,0.544,0.528,-1.276
1554151889894,2019-04-01T16.51.29.894,64.640,0.931,0.212,-0.974
1554151889974,2019-04-01T16.51.29.974,64.720,0.950,-0.377,-0.452
1554151890054,2019-04-01T16.51.30.054,64.800,0.740,-0.516,-0.771
1554151890134,2019-04-01T16.51.30.134,64.880,0.628,-0.609,-1.017
1554151890214,2019-04-01T16.51.30.214,64.960,0.536,-0.693,-0.733
1554151890294,2019-04-01T16.51.30.294,65.040,0.537,-0.573,-0.689
1554151890374,2019-04-01T16.51.30.374,65.120,0.457,-0.567,-0.423
1554151890454,2019-04-01T16.51.30.454,65.200,0.475,-0.634,-0.429
1554151890534,2019-04-01T16.51.30.534,65.280,0.517,-0.529,-0.464
1554151890614,2019-04-01T16.51.30.614,65.360,0.323,-0.401,-0.522
1554151890694,2019-04-01T16.51.30.694,65.440,0.486,-0.529,-0.880
1554151890774,2019-04-01T16.51.30.774,65.520,0.910,-0.562,-0.800
1554151890854,2019-04-01T16.51.30.854,65.600,0.595,-0.354,-0.549
1554151890934,2019-04-01T16.51.30.934,65.680,0.985,-0.834,-0.171
1554151891014,2019-04-01T16.51.31.014,65.760,0.739,-1.047,-0.534
1554151891094,2019-04-01T16.51.31.094,65.840,0.744,-0.945,-0.626
1554151891174,2019-04-01T16.51.31.174,65.920,0.566,-0.759,-0.414
1554151891254,2019-04-01T16.51.31.254,66.000,0.264,-0.229,-0.398
1554151891334,2019-04-01T16.51.31.334,66.080,0.344,-0.483,-0.549
1554151891414,2019-04-01T16.51.31.414,66.160,0.440,-0.743,-0.451
1554151891494,2019-04-01T16.51.31.494,66.240,0.528,-1.062,-0.453
1554151891574,2019-04-01T16.51.31.574,66.320,0.505,-1.114,-0.511
1554151891654,2019-04-01T16.51.31.654,66.400,0.194,-0.547,-0.296
1554151891734,2019-04-01T16.51.31.734,66.480,0.159,-0.637,-0.386
1554151891814,2019-04-01T16.51.31.814,66.560,0.296,-1.203,-0.513
1554151891894,2019-04-01T16.51.31.894,66.640,0.304,-0.715,-0.309
1554151891974,2019-04-01T16.51.31.974,66.720,0.106,-0.311,-0.348
1554151892054,2019-04-01T16.51.32.054,66.800,0.420,-0.921,-0.695
1554151892134,2019-04-01T16.51.32.134,66.880,0.621,-1.417,-0.487
1554151892214,2019-04-01T16.51.32.214,66.960,0.455,-0.851,-0.211
1554151892294,2019-04-01T16.51.32.294,67.040,0.285,-0.339,-0.347
1554151892374,2019-04-01T16.51.32.374,67.120,0.511,-0.835,-0.286
1554151892454,2019-04-01T16.51.32.454,67.200,0.532,-0.904,-0.351
1554151892534,2019-04-01T16.51.32.534,67.280,0.366,-0.380,-0.291
1554151892614,2019-04-01T16.51.32.614,67.360,0.567,-0.499,-0.439
1554151892694,2019-04-01T16.51.32.694,67.440,0.613,-0.858,-0.616
1554151892774,2019-04-01T16.51.32.774,67.520,0.619,-0.899,-0.391
1554151892854,2019-04-01T16.51.32.854,67.600,0.562,-0.714,-0.649
1554151892934,2019-04-01T16.51.32.934,67.680,0.526,-0.713,-0.678
1554151893014,2019-04-01T16.51.33.014,67.760,0.452,-0.791,-0.732
1554151893094,2019-04-01T16.51.33.094,67.840,0.272,-0.608,-0.557
1554151893174,2019-04-01T16.51.33.174,67.920,0.205,-0.256,-0.244
1554151893254,2019-04-01T16.51.33.254,68.000,0.429,-0.428,-0.664
1554151893334,2019-04-01T16.51.33.334,68.080,0.588,-0.830,-0.940
1554151893414,2019-04-01T16.51.33.414,68.160,0.547,-1.142,-0.775
1554151893494,2019-04-01T16.51.33.494,68.240,0.482,-0.910,-0.615
1554151893574,2019-04-01T16.51.33.574,68.320,0.374,-0.530,-0.564
1554151893654,2019-04-01T16.51.33.654,68.400,0.420,-0.292,-0.814
1554151893734,2019-04-01T16.51.33.734,68.480,0.535,-0.309,-0.621
1554151893814,2019-04-01T16.51.33.814,68.560,0.521,-0.496,-0.646
1554151893894,2019-04-01T16.51.33.894,68.640,0.604,-0.754,-0.642
1554151893974,2019-04-01T16.51.33.974,68.720,0.647,-0.745,-0.599
1554151894054,2019-04-01T16.51.34.054,68.800,0.721,-0.639,-0.535
1554151894134,2019-04-01T16.51.34.134,68.880,0.711,-0.458,-0.604
1554151894214,2019-04-01T16.51.34.214,68.960,0.748,-0.336,-0.438
1554151894294,2019-04-01T16.51.34.294,69.040,0.656,-0.015,-0.284
1554151894374,2019-04-01T16.51.34.374,69.120,0.828,0.055,-0.508
1554151894454,2019-04-01T16.51.34.454,69.200,1.093,-0.235,-0.517
1554151894534,2019-04-01T16.51.34.534,69.280,1.064,-0.206,-0.386
1554151894614,2019-04-01T16.51.34.614,69.360,1.000,-0.091,-0.495
1554151894694,2019-04-01T16.51.34.694,69.440,0.844,-0.017,-0.408
1554151894774,2019-04-01T16.51.34.774,69.520,0.737,-0.000,-0.480
1554151894854,2019-04-01T16.51.34.854,69.600,0.584,-0.074,-0.597
1554151894934,2019-04-01T16.51.34.934,69.680,0.868,-0.262,-0.714
1554151895014,2019-04-01T16.51.35.014,69.760,0.834,-0.469,-0.693
1554151895094,2019-04-01T16.51.35.094,69.840,0.764,-0.537,-0.702
1554151895174,2019-04-01T16.51.35.174,69.920,0.675,-0.630,-0.684
1554151895254,2019-04-01T16.51.35.254,70.000,0.471,-0.768,-0.636
1554151895334,2019-04-01T16.51.35.334,70.080,0.251,-0.683,-0.611
1554151895414,2019-04-01T16.51.35.414,70.160,0.212,-0.346,-0.232
1554151895494,2019-04-01T16.51.35.494,70.240,-0.002,-0.572,-0.438
1554151895574,2019-04-01T16.51.35.574,70.320,0.135,-0.869,-0.466
1554151895654,2019-04-01T16.51.35.654,70.400,0.030,-0.924,-0.580
1554151895734,2019-04-01T16.51.35.734,70.480,0.081,-1.093,-0.596
1554151895814,2019-04-01T16.51.35.814,70.560,0.203,-0.981,-0.568
1554151895894,2019-04-01T16.51.35.894,70.640,0.167,-0.838,-0.580
1554151895974,2019-04-01T16.51.35.974,70.720,0.252,-0.676,-0.496
1554151896054,2019-04-01T16.51.36.054,70.800,0.271,-0.478,-0.512
1554151896134,2019-04-01T16.51.36.134,70.880,0.572,-0.569,-0.628
1554151896214,2019-04-01T16.51.36.214,70.960,0.293,-0.827,-0.855
1554151896294,2019-04-01T16.51.36.294,71.040,0.435,-0.896,-0.466
1554151896374,2019-04-01T16.51.36.374,71.120,0.572,-0.777,-0.466
1554151896454,2019-04-01T16.51.36.454,71.200,0.550,-0.655,-0.586
1554151896534,2019-04-01T16.51.36.534,71.280,0.341,-0.611,-0.825
1554151896614,2019-04-01T16.51.36.614,71.360,0.227,-0.641,-0.561
1554151896694,2019-04-01T16.51.36.694,71.440,0.616,-0.654,-0.297
1554151896774,2019-04-01T16.51.36.774,71.520,0.970,-0.607,-0.465
1554151896854,2019-04-01T16.51.36.854,71.600,0.632,-0.492,-0.689
1554151896934,2019-04-01T16.51.36.934,71.680,0.613,-0.546,-0.733
1554151897014,2019-04-01T16.51.37.014,71.760,0.542,-0.731,-0.534
1554151897094,2019-04-01T16.51.37.094,71.840,0.580,-0.726,-0.473
1554151897174,2019-04-01T16.51.37.174,71.920,0.680,-0.680,-0.460
1554151897254,2019-04-01T16.51.37.254,72.000,0.436,-0.673,-0.444
1554151897334,2019-04-01T16.51.37.334,72.080,0.330,-0.523,-0.427
1554151897414,2019-04-01T16.51.37.414,72.160,0.104,-0.638,-0.623
1554151897494,2019-04-01T16.51.37.494,72.240,0.217,-0.996,-0.517
1554151897574,2019-04-01T16.51.37.574,72.320,0.374,-1.038,-0.296
1554151897654,2019-04-01T16.51.37.654,72.400,0.473,-0.920,-0.387
1554151897734,2019-04-01T16.51.37.734,72.480,0.376,-0.885,-0.520
1554151897814,2019-04-01T16.51.37.814,72.560,0.320,-0.717,-0.470
1554151897894,2019-04-01T16.51.37.894,72.640,0.276,-0.540,-0.428
1554151897974,2019-04-01T16.51.37.974,72.720,0.399,-0.668,-0.607
1554151898054,2019-04-01T16.51.38.054,72.800,0.514,-0.698,-0.514
1554151898134,2019-04-01T16.51.38.134,72.880,0.609,-0.608,-0.411
1554151898214,2019-04-01T16.51.38.214,72.960,0.782,-0.674,-0.448
1554151898294,2019-04-01T16.51.38.294,73.040,0.831,-0.537,-0.568
1554151898374,2019-04-01T16.51.38.374,73.120,0.939,-0.397,-0.565
1554151898454,2019-04-01T16.51.38.454,73.200,0.887,-0.380,-0.416
1554151898534,2019-04-01T16.51.38.534,73.280,0.550,-0.479,-0.567
1554151898614,2019-04-01T16.51.38.614,73.360,0.418,-0.617,-0.682
1554151898694,2019-04-01T16.51.38.694,73.440,0.521,-0.669,-0.446
1554151898774,2019-04-01T16.51.38.774,73.520,0.543,-0.630,-0.485
1554151898854,2019-04-01T16.51.38.854,73.600,0.608,-0.728,-0.581
1554151898934,2019-04-01T16.51.38.934,73.680,0.537,-0.798,-0.613
1554151899014,2019-04-01T16.51.39.014,73.760,0.445,-0.839,-0.509
1554151899094,2019-04-01T16.51.39.094,73.840,0.320,-0.607,-0.414
1554151899174,2019-04-01T16.51.39.174,73.920,0.295,-0.552,-0.417
1554151899254,2019-04-01T16.51.39.254,74.000,0.342,-0.832,-0.503
1554151899334,2019-04-01T16.51.39.334,74.080,0.441,-0.778,-0.421
1554151899414,2019-04-01T16.51.39.414,74.160,0.411,-0.733,-0.549
1554151899494,2019-04-01T16.51.39.494,74.240,0.543,-0.815,-0.555
1554151899574,2019-04-01T16.51.39.574,74.320,0.578,-0.747,-0.652
1554151899654,2019-04-01T16.51.39.654,74.400,0.540,-0.630,-0.598
1554151899734,2019-04-01T16.51.39.734,74.480,0.562,-0.542,-0.505
1554151899814,2019-04-01T16.51.39.814,74.560,0.387,-0.604,-0.547
1554151899894,2019-04-01T16.51.39.894,74.640,0.307,-0.861,-0.342
1554151899974,2019-04-01T16.51.39.974,74.720,0.292,-0.847,-0.301
1554151900054,2019-04-01T16.51.40.054,74.800,0.436,-0.775,-0.391
1554151900134,2019-04-01T16.51.40.134,74.880,0.405,-0.920,-0.525
1554151900214,2019-04-01T16.51.40.214,74.960,0.398,-0.927,-0.622
1554151900294,2019-04-01T16.51.40.294,75.040,0.320,-0.593,-0.496
1554151900374,2019-04-01T16.51.40.374,75.120,0.304,-0.575,-0.360
1554151900454,2019-04-01T16.51.40.454,75.200,0.426,-0.984,-0.501
1554151900534,2019-04-01T16.51.40.534,75.280,0.491,-1.045,-0.376
1554151900614,2019-04-01T16.51.40.614,75.360,0.448,-0.917,-0.490
1554151900694,2019-04-01T16.51.40.694,75.440,0.404,-0.842,-0.483
1554151900774,2019-04-01T16.51.40.774,75.520,0.350,-0.598,-0.453
1554151900854,2019-04-01T16.51.40.854,75.600,0.270,-0.406,-0.511
1554151900934,2019-04-01T16.51.40.934,75.680,0.544,-0.623,-0.530
1554151901014,2019-04-01T16.51.41.014,75.760,0.694,-0.738,-0.429
1554151901094,2019-04-01T16.51.41.094,75.840,0.693,-0.823,-0.410
1554151901174,2019-04-01T16.51.41.174,75.920,0.631,-0.678,-0.351
1554151901254,2019-04-01T16.51.41.254,76.000,0.609,-0.629,-0.387
1554151901334,2019-04-01T16.51.41.334,76.080,0.677,-0.796,-0.350
1554151901414,2019-04-01T16.51.41.414,76.160,0.637,-0.828,-0.394
1554151901494,2019-04-01T16.51.41.494,76.240,0.438,-0.522,-0.241
1554151901574,2019-04-01T16.51.41.574,76.320,0.389,-0.470,-0.399
1554151901654,2019-04-01T16.51.41.654,76.400,0.493,-0.708,-0.376
1554151901734,2019-04-01T16.51.41.734,76.480,0.775,-0.765,-0.492
1554151901814,2019-04-01T16.51.41.814,76.560,0.847,-1.102,-0.629
1554151901894,2019-04-01T16.51.41.894,76.640,0.598,-0.798,-0.455
1554151901974,2019-04-01T16.51.41.974,76.720,0.315,-0.388,-0.356
1554151902054,2019-04-01T16.51.42.054,76.800,0.444,-0.611,-0.502
1554151902134,2019-04-01T16.51.42.134,76.880,0.549,-1.017,-0.450
1554151902214,2019-04-01T16.51.42.214,76.960,0.216,-0.500,-0.304
1554151902294,2019-04-01T16.51.42.294,77.040,0.404,-0.970,-0.295
1554151902374,2019-04-01T16.51.42.374,77.120,0.468,-0.430,-0.169
1554151902454,2019-04-01T16.51.42.454,77.200,0.235,0.437,-0.185
1554151902534,2019-04-01T16.51.42.534,77.280,-0.204,-0.125,-0.995
1554151902614,2019-04-01T16.51.42.614,77.360,-0.078,-1.287,-1.115
1554151902694,2019-04-01T16.51.42.694,77.440,0.521,-1.058,-0.878
1554151902774,2019-04-01T16.51.42.774,77.520,0.283,-0.456,-1.378
1554151902854,2019-04-01T16.51.42.854,77.600,0.284,-0.377,0.067
1554151902934,2019-04-01T16.51.42.934,77.680,1.046,0.122,-0.454
1554151903014,2019-04-01T16.51.43.014,77.760,1.705,-0.511,0.829
1554151903094,2019-04-01T16.51.43.094,77.840,1.437,-0.128,1.754
1554151903174,2019-04-01T16.51.43.174,77.920,-0.077,-0.142,1.500
1554151903254,2019-04-01T16.51.43.254,78.000,0.028,-0.786,0.659
1554151903334,2019-04-01T16.51.43.334,78.080,0.321,-0.660,0.843
1554151903414,2019-04-01T16.51.43.414,78.160,0.381,-0.481,0.833
1554151903494,2019-04-01T16.51.43.494,78.240,0.383,-0.495,0.806
1554151903574,2019-04-01T16.51.43.574,78.320,0.401,-0.493,0.732
1554151903654,2019-04-01T16.51.43.654,78.400,0.453,-0.569,0.667
1554151903734,2019-04-01T16.51.43.734,78.480,0.466,-0.607,0.645
1554151903814,2019-04-01T16.51.43.814,78.560,0.476,-0.553,0.675
1554151903894,2019-04-01T16.51.43.894,78.640,0.488,-0.468,0.684
1554151903974,2019-04-01T16.51.43.974,78.720,0.531,-0.360,0.744
1554151904054,2019-04-01T16.51.44.054,78.800,0.537,-0.611,0.646
1554151904134,2019-04-01T16.51.44.134,78.880,0.561,-0.424,0.778
1554151904214,2019-04-01T16.51.44.214,78.960,0.532,-0.370,0.725
1554151904294,2019-04-01T16.51.44.294,79.040,0.599,-0.432,0.731
1554151904374,2019-04-01T16.51.44.374,79.120,0.475,-0.432,0.746
1554151904454,2019-04-01T16.51.44.454,79.200,0.494,-0.391,0.730
1554151904534,2019-04-01T16.51.44.534,79.280,0.554,-0.361,0.744
1554151904614,2019-04-01T16.51.44.614,79.360,0.560,-0.402,0.746
1554151904694,2019-04-01T16.51.44.694,79.440,0.503,-0.391,0.745
1554151904774,2019-04-01T16.51.44.774,79.520,0.519,-0.404,0.741
1554151904854,2019-04-01T16.51.44.854,79.600,0.534,-0.389,0.746
1554151904934,2019-04-01T16.51.44.934,79.680,0.532,-0.390,0.749
1554151905014,2019-04-01T16.51.45.014,79.760,0.521,-0.402,0.750
1554151905094,2019-04-01T16.51.45.094,79.840,0.523,-0.385,0.747
1554151905174,2019-04-01T16.51.45.174,79.920,0.526,-0.388,0.755
1554151905254,2019-04-01T16.51.45.254,80.000,0.531,-0.394,0.758
1554151905334,2019-04-01T16.51.45.334,80.080,0.519,-0.375,0.743
1554151905414,2019-04-01T16.51.45.414,80.160,0.505,-0.415,0.753
1554151905494,2019-04-01T16.51.45.494,80.240,0.510,-0.404,0.764
1554151905574,2019-04-01T16.51.45.574,80.320,0.497,-0.416,0.704
1554151905654,2019-04-01T16.51.45.654,80.400,0.468,-0.421,0.712
1554151905734,2019-04-01T16.51.45.734,80.480,0.514,-0.369,0.724
1554151905814,2019-04-01T16.51.45.814,80.560,0.696,-0.254,0.766
1554151905894,2019-04-01T16.51.45.894,80.640,1.068,-0.258,0.844
1554151905974,2019-04-01T16.51.45.974,80.720,0.942,-0.124,0.729
1554151906054,2019-04-01T16.51.46.054,80.800,0.866,-0.233,0.516
1554151906134,2019-04-01T16.51.46.134,80.880,0.716,-0.208,0.328
1554151906214,2019-04-01T16.51.46.214,80.960,0.903,-0.294,0.128
1554151906294,2019-04-01T16.51.46.294,81.040,1.003,-0.347,-0.063
1554151906374,2019-04-01T16.51.46.374,81.120,0.845,-0.410,-0.157
1554151906454,2019-04-01T16.51.46.454,81.200,0.795,-0.450,-0.196
1554151906534,2019-04-01T16.51.46.534,81.280,0.610,-0.571,-0.290
1554151906614,2019-04-01T16.51.46.614,81.360,0.641,-0.615,-0.433
1554151906694,2019-04-01T16.51.46.694,81.440,0.811,-0.598,-0.409
1554151906774,2019-04-01T16.51.46.774,81.520,0.614,-0.632,-0.312
1554151906854,2019-04-01T16.51.46.854,81.600,0.480,-0.559,-0.328
1554151906934,2019-04-01T16.51.46.934,81.680,0.456,-0.651,-0.476
1554151907014,2019-04-01T16.51.47.014,81.760,0.481,-0.843,-0.840
1554151907094,2019-04-01T16.51.47.094,81.840,0.502,-0.590,-0.595
1554151907174,2019-04-01T16.51.47.174,81.920,0.351,-0.624,-0.580
1554151907254,2019-04-01T16.51.47.254,82.000,0.385,-0.592,-0.670
1554151907334,2019-04-01T16.51.47.334,82.080,0.364,-0.538,-0.758
1554151907414,2019-04-01T16.51.47.414,82.160,0.602,-0.435,-0.726
1554151907494,2019-04-01T16.51.47.494,82.240,0.721,-0.450,-0.718
1554151907574,2019-04-01T16.51.47.574,82.320,0.923,-0.186,-0.785
1554151907654,2019-04-01T16.51.47.654,82.400,0.888,-0.343,-0.907
1554151907734,2019-04-01T16.51.47.734,82.480,0.831,-0.384,-0.740
1554151907814,2019-04-01T16.51.47.814,82.560,0.608,-0.514,-0.630
1554151907894,2019-04-01T16.51.47.894,82.640,0.608,-0.537,-0.494
1554151907974,2019-04-01T16.51.47.974,82.720,0.432,-0.485,-0.419
1554151908054,2019-04-01T16.51.48.054,82.800,0.458,-0.398,-0.289
1554151908134,2019-04-01T16.51.48.134,82.880,0.538,-0.426,-0.393
1554151908214,2019-04-01T16.51.48.214,82.960,0.784,-0.852,-0.815
1554151908294,2019-04-01T16.51.48.294,83.040,0.470,-0.911,-0.691
1554151908374,2019-04-01T16.51.48.374,83.120,0.479,-0.750,-0.729
1554151908454,2019-04-01T16.51.48.454,83.200,0.604,-0.778,-0.785
1554151908534,2019-04-01T16.51.48.534,83.280,0.168,-0.896,-0.812
1554151908614,2019-04-01T16.51.48.614,83.360,0.131,-0.703,-0.732
1554151908694,2019-04-01T16.51.48.694,83.440,0.337,-0.578,-0.622
1554151908774,2019-04-01T16.51.48.774,83.520,0.315,-0.806,-0.412
1554151908854,2019-04-01T16.51.48.854,83.600,0.290,-0.745,-0.255
1554151908934,2019-04-01T16.51.48.934,83.680,0.219,-0.446,-0.091
1554151909014,2019-04-01T16.51.49.014,83.760,0.305,-0.440,-0.307
1554151909094,2019-04-01T16.51.49.094,83.840,0.448,-0.979,-0.386
1554151909174,2019-04-01T16.51.49.174,83.920,0.430,-1.057,-0.172
1554151909254,2019-04-01T16.51.49.254,84.000,0.375,-0.826,-0.069
1554151909334,2019-04-01T16.51.49.334,84.080,0.424,-0.735,-0.076
1554151909414,2019-04-01T16.51.49.414,84.160,0.393,-0.846,-0.104
1554151909494,2019-04-01T16.51.49.494,84.240,0.315,-0.979,-0.114
1554151909574,2019-04-01T16.51.49.574,84.320,0.330,-1.130,-0.164
1554151909654,2019-04-01T16.51.49.654,84.400,0.259,-0.856,-0.261
1554151909734,2019-04-01T16.51.49.734,84.480,0.115,-0.689,-0.323
1554151909814,2019-04-01T16.51.49.814,84.560,0.227,-0.923,-0.239
1554151909894,2019-04-01T16.51.49.894,84.640,0.358,-1.156,-0.127
1554151909974,2019-04-01T16.51.49.974,84.720,0.249,-0.907,-0.055
1554151910054,2019-04-01T16.51.50.054,84.800,0.247,-0.614,-0.046
1554151910134,2019-04-01T16.51.50.134,84.880,0.410,-0.873,-0.167
1554151910214,2019-04-01T16.51.50.214,84.960,0.590,-1.183,-0.282
1554151910294,2019-04-01T16.51.50.294,85.040,0.531,-0.798,-0.270
1554151910374,2019-04-01T16.51.50.374,85.120,0.397,-0.390,-0.314
1554151910454,2019-04-01T16.51.50.454,85.200,0.613,-0.988,-0.387
1554151910534,2019-04-01T16.51.50.534,85.280,0.773,-1.160,-0.235
1554151910614,2019-04-01T16.51.50.614,85.360,0.348,-0.693,-0.160
1554151910694,2019-04-01T16.51.50.694,85.440,0.085,-0.494,-0.137
