elapsed (s),x-axis (g),y-axis (g),z-axis (g),fall
700.079,0.918,-0.066,-0.434,0
700.159,1.0759999999999998,-0.109,-0.391,0
700.2389999999998,1.053,-0.087,-0.278,0
700.319,1.015,-0.159,-0.215,0
700.3989999999999,0.938,-0.163,-0.329,0
700.4789999999998,0.8959999999999999,-0.234,-0.277,0
700.559,0.6990000000000001,-0.34600000000000003,-0.16,0
700.6389999999999,0.562,-0.413,-0.26,0
700.7189999999998,0.5529999999999999,-0.546,-0.5870000000000001,0
700.799,0.5589999999999999,-0.6559999999999999,-0.8029999999999999,0
700.8789999999998,0.509,-0.54,-0.914,0
700.959,0.3720000000000001,-0.606,-0.74,0
701.039,0.313,-0.547,-0.706,0
701.1189999999998,0.375,-0.463,-0.647,0
701.199,0.34600000000000003,-0.339,-0.752,1
701.279,0.36,-0.206,-0.831,1
701.3589999999998,0.419,-0.086,-1.015,1
701.439,0.623,-0.26,-1.096,1
701.5189999999999,0.478,-0.461,-0.958,1
701.5989999999998,0.012,-0.556,-1.211,1
701.679,-0.26,-0.398,-1.104,1
701.7589999999999,0.103,-0.311,-1.125,1
701.8389999999998,0.21600000000000005,-0.522,-1.056,1
701.919,0.04,-0.5670000000000001,-0.618,1
701.9989999999998,0.134,-0.6459999999999999,-0.393,1
702.079,0.302,-0.789,-0.573,1
702.159,-0.014,-0.993,-0.5710000000000001,1
702.2389999999998,-0.35100000000000003,-1.065,-0.482,1
702.319,-0.384,-0.614,-0.153,1
702.3989999999999,-0.255,-0.799,-0.121,1
702.4789999999998,-0.429,-0.947,-0.49,1
702.559,-0.454,-0.863,-0.498,1
702.6389999999999,-0.406,-0.8190000000000001,-0.454,1
702.7189999999998,-0.273,-0.79,-0.6559999999999999,1
702.799,-0.368,-0.898,-0.669,1
702.8789999999998,-0.591,-0.759,-0.535,1
702.959,-0.512,-0.583,-0.521,1
703.039,-0.35600000000000004,-0.636,-0.527,1
703.1189999999998,-0.292,-0.6659999999999999,-0.408,1
703.199,-0.225,-0.711,-0.384,1
703.279,-0.136,-0.961,-0.468,1
703.3589999999998,0.182,-0.948,-0.5,1
703.439,0.35600000000000004,-0.7509999999999999,-0.487,1
703.5189999999999,0.35600000000000004,-0.7659999999999999,-0.7190000000000001,1
703.5989999999998,0.2,-0.753,-0.604,1
703.679,0.46,-0.779,-0.507,1
703.7589999999999,0.458,-0.7509999999999999,-0.606,1
703.8389999999998,0.341,-0.675,-0.579,1
703.919,0.34600000000000003,-0.675,-0.534,1
703.9989999999998,0.299,-0.73,-0.486,1
704.079,0.23,-0.846,-0.463,1
704.159,0.325,-1.199,0.003,1
704.2389999999998,0.294,-0.995,0.073,1
704.319,0.158,-0.784,-0.254,1
704.3989999999999,0.203,-0.917,-0.172,1
704.4789999999998,0.227,-0.893,-0.149,1
704.559,0.239,-0.939,-0.18600000000000005,1
704.6389999999999,0.222,-0.915,-0.192,1
704.7189999999998,0.188,-0.915,-0.194,1
704.799,0.177,-0.919,-0.19,1
704.8789999999998,0.192,-0.921,-0.21,1
704.959,0.273,-1.103,-0.313,1
705.039,0.329,-0.748,-0.231,1
705.1189999999998,0.425,-0.696,-0.236,1
705.199,0.509,-0.8290000000000001,-0.375,1
705.279,0.563,-0.823,-0.361,1
705.3589999999998,0.555,-0.728,-0.374,0
705.439,0.5720000000000001,-0.778,-0.464,0
705.5189999999999,0.586,-0.795,-0.34600000000000003,0
705.5989999999998,0.544,-0.731,-0.34,0
705.679,0.503,-0.718,-0.314,0
705.7589999999999,0.617,-0.7290000000000001,-0.29100000000000004,0
705.8389999999998,0.551,-0.85,-0.284,0
705.919,0.441,-0.8340000000000001,-0.265,0
705.9989999999998,0.361,-0.7879999999999999,-0.256,0
706.079,0.303,-0.81,-0.258,0
706.159,0.199,-0.927,-0.315,0
706.2389999999998,0.172,-0.995,-0.313,0
706.319,0.16399999999999998,-0.903,-0.267,0
706.3989999999999,0.161,-0.934,-0.287,0
706.4789999999998,0.16399999999999998,-0.929,-0.31,0
706.559,0.203,-0.885,-0.25,0
706.6389999999999,0.264,-0.906,-0.253,0
706.7189999999998,0.277,-0.936,-0.209,0
706.799,0.28600000000000003,-0.931,-0.198,0
706.8789999999998,0.263,-0.912,-0.18600000000000005,0
706.959,0.248,-0.905,-0.191,0
707.039,0.245,-0.934,-0.21600000000000005,0
707.1189999999998,0.241,-0.927,-0.223,0
707.199,0.252,-0.907,-0.219,0
707.279,0.253,-0.921,-0.228,0
707.3589999999998,0.255,-0.923,-0.238,0
707.439,0.277,-0.913,-0.244,0
707.5189999999999,0.292,-0.917,-0.22,0
707.5989999999998,0.275,-0.916,-0.232,0
707.679,0.281,-0.918,-0.221,0
707.7589999999999,0.279,-0.914,-0.218,0
707.8389999999998,0.281,-0.917,-0.205,0
707.919,0.287,-0.914,-0.188,0
707.9989999999998,0.26,-0.904,-0.187,0
708.079,0.255,-0.948,-0.16699999999999998,0
708.159,0.273,-0.7979999999999999,-0.135,0
708.2389999999998,0.456,-0.32299999999999995,-0.101,0
708.319,0.4370000000000001,-0.149,-0.426,0
708.3989999999999,-0.5760000000000001,-0.757,-1.254,0
708.4789999999998,-0.04,-1.395,-0.506,0
708.559,0.1,-0.799,-0.113,0
708.6389999999999,-0.101,-0.759,-0.237,0
708.7189999999998,-0.16,-0.721,-0.147,0
708.799,0.017,-0.146,-0.349,0
708.8789999999998,0.8370000000000001,0.348,0.366,0
708.959,2.245,-0.642,1.5630000000000002,0
709.039,0.435,0.385,2.763,0
709.1189999999998,-0.124,0.365,0.778,0
709.199,0.593,-0.201,0.927,0
709.279,0.287,0.034,1.075,0
709.3589999999998,0.185,-0.015,1.051,0
709.439,0.171,-0.085,0.963,0
709.5189999999999,0.353,-0.319,0.885,0
709.5989999999998,0.364,-0.341,0.866,0
709.679,0.35700000000000004,-0.28300000000000003,0.909,0
709.7589999999999,0.32,-0.231,0.901,0
709.8389999999998,0.34,-0.279,0.8859999999999999,0
709.919,0.3670000000000001,-0.29100000000000004,0.9,0
709.9989999999998,0.34600000000000003,-0.277,0.882,0
710.079,0.364,-0.292,0.882,0
710.159,0.371,-0.298,0.883,0
710.2389999999998,0.361,-0.294,0.888,0
710.319,0.359,-0.28800000000000003,0.893,0
710.3989999999999,0.35600000000000004,-0.292,0.893,0
710.4789999999998,0.345,-0.282,0.893,0
710.559,0.333,-0.271,0.898,0
710.6389999999999,0.335,-0.278,0.902,0
710.7189999999998,0.32,-0.281,0.909,0
710.799,0.324,-0.261,0.903,0
710.8789999999998,0.298,-0.264,0.909,0
710.959,0.3,-0.261,0.917,0
711.039,0.303,-0.247,0.92,0
711.1189999999998,0.29,-0.247,0.905,0
711.199,0.29100000000000004,-0.26,0.908,0
711.279,0.31,-0.256,0.916,0
711.3589999999998,0.297,-0.257,0.903,0
711.439,0.302,-0.264,0.924,0
711.5189999999999,0.299,-0.263,0.919,0
711.5989999999998,0.329,-0.337,0.916,0
711.679,0.321,-0.295,0.943,0
711.7589999999999,0.345,-0.243,0.932,0
711.8389999999998,0.34,-0.284,0.996,0
711.919,0.317,-0.342,0.919,0
711.9989999999998,0.247,-0.393,0.78,0
712.079,0.28600000000000003,-0.433,0.7859999999999999,0
712.159,0.301,-0.473,0.741,0
712.2389999999998,0.285,-0.461,0.8029999999999999,0
712.319,0.273,-0.403,0.888,0
712.3989999999999,0.308,-0.358,1.008,0
712.4789999999998,0.385,-0.354,0.958,0
712.559,0.519,-0.452,1.077,0
712.6389999999999,0.471,-0.5670000000000001,0.8759999999999999,0
712.7189999999998,0.327,-0.546,0.6859999999999999,0
712.799,0.204,-0.5720000000000001,0.448,0
712.8789999999998,0.241,-0.802,0.348,0
712.959,-0.127,-0.777,0.331,0
713.039,-0.243,-0.994,-0.275,0
713.1189999999998,-0.3,-0.914,-0.204,0
713.199,-0.052000000000000005,-0.863,-0.024,0
713.279,-0.062,-1.0490000000000002,-0.052000000000000005,0
713.3589999999998,-0.075,-1.12,-0.156,0
713.439,0.079,-1.029,0.064,0
713.5189999999999,0.218,-0.943,0.056,0
713.5989999999998,0.05,-0.944,-0.063,0
713.679,-0.064,-1.013,-0.234,0
713.7589999999999,-0.23,-0.903,-0.366,0
713.8389999999998,-0.187,-0.8220000000000001,-0.537,0
713.919,-0.025,-0.607,-0.495,0
713.9989999999998,0.044,-0.52,-0.8,0
714.079,0.061,-0.482,-0.894,0
714.159,0.162,-0.436,-0.853,0
714.2389999999998,0.042,-0.471,-0.971,0
714.319,-0.184,-0.609,-1.083,0
714.3989999999999,-0.269,-0.5660000000000001,-1.029,0
714.4789999999998,-0.277,-0.5720000000000001,-0.936,0
714.559,-0.168,-0.623,-0.708,0
714.6389999999999,-0.461,-0.574,-0.588,0
714.7189999999998,-0.271,-0.547,-0.473,0
714.799,-0.36,-0.615,-0.438,0
714.8789999999998,-0.429,-0.583,-0.354,0
714.959,-0.301,-0.478,-0.531,0
715.039,-0.27,-0.363,-0.752,0
715.1189999999998,-0.314,-0.408,-1.101,0
715.199,-0.589,-0.625,-1.36,0
715.279,-0.381,-0.54,-0.962,0
715.3589999999998,0.059,-0.5539999999999999,-0.932,0
715.439,0.12,-0.635,-0.856,0
715.5189999999999,0.24,-0.616,-0.894,0
715.5989999999998,0.333,-0.564,-0.853,0
715.679,0.392,-0.5760000000000001,-0.787,0
715.7589999999999,0.275,-0.399,-0.86,0
715.8389999999998,0.442,-0.327,-0.6920000000000001,0
715.919,0.551,-0.463,-0.625,0
715.9989999999998,0.511,-0.653,-0.611,0
716.079,0.72,-0.608,-0.611,0
716.159,0.701,-0.518,-0.7020000000000001,1
716.2389999999998,0.464,-0.631,-0.8240000000000001,1
716.319,0.2,-0.879,-0.688,1
716.3989999999999,-0.23,-0.871,-0.309,1
716.4789999999998,-0.522,-0.857,-0.146,1
716.559,-0.423,-0.825,-0.496,1
716.6389999999999,0.152,-0.8740000000000001,-0.223,1
716.7189999999998,0.398,-0.914,-0.185,1
716.799,-0.165,-0.8809999999999999,-0.254,1
716.8789999999998,-0.13699999999999998,-0.8640000000000001,-0.13699999999999998,1
716.959,0.333,-0.6920000000000001,-0.35100000000000003,1
717.039,0.161,-0.7290000000000001,-0.48,1
717.1189999999998,0.453,-0.901,-0.275,1
717.199,0.696,-0.875,-0.536,1
717.279,0.298,-0.7929999999999999,-0.6,1
717.3589999999998,0.407,-0.769,-0.348,1
717.439,0.417,-0.8490000000000001,-0.54,1
717.5189999999999,0.36,-0.617,-0.669,1
717.5989999999998,0.462,-0.613,-0.282,1
717.679,0.371,-0.535,-0.534,1
717.7589999999999,0.366,-0.515,-0.7120000000000001,1
717.8389999999998,0.245,-0.532,-0.735,1
717.919,0.77,-0.6759999999999999,-0.598,1
717.9989999999998,0.325,-0.438,-0.5870000000000001,1
718.079,0.605,-0.438,-0.69,1
718.159,0.6609999999999999,-0.314,-0.317,1
718.2389999999998,0.413,-0.325,-1.071,1
718.319,0.528,-0.5,-1.279,1
718.3989999999999,0.565,-0.647,-1.196,1
718.4789999999998,0.665,-0.672,-1.008,1
718.559,0.377,-0.371,-0.878,1
718.6389999999999,0.35,-0.399,-0.736,1
718.7189999999998,0.223,-0.522,-0.647,1
718.799,0.183,-0.534,-0.623,1
718.8789999999998,0.172,-0.62,-0.625,1
718.959,0.048,-0.802,-0.652,1
719.039,0.058,-1.146,-0.861,1
719.1189999999998,-0.231,-1.075,-0.424,1
719.199,-0.029,-0.831,-0.32,1
719.279,-0.016,-1.005,-0.515,1
719.3589999999998,-0.402,-0.958,-0.455,1
719.439,-0.326,-0.753,-0.534,1
719.5189999999999,-0.28300000000000003,-0.69,-0.7,1
719.5989999999998,-0.182,-0.631,-0.677,1
719.679,-0.162,-0.72,-0.452,1
719.7589999999999,-0.162,-0.8290000000000001,-0.35,1
719.8389999999998,-0.174,-0.875,-0.281,1
719.919,-0.212,-0.8190000000000001,-0.342,1
719.9989999999998,-0.187,-0.777,-0.324,1
720.079,-0.135,-0.821,-0.242,1
720.159,-0.058,-0.843,-0.316,1
720.2389999999998,0.0,-0.898,-0.438,1
720.319,0.124,-0.7070000000000001,-0.358,1
720.3989999999999,0.234,-0.6940000000000001,-0.624,0
720.4789999999998,0.35600000000000004,-0.8270000000000001,-0.634,0
720.559,0.46,-0.855,-0.619,0
720.6389999999999,0.425,-0.743,-0.517,0
720.7189999999998,0.5,-0.674,-0.537,0
720.799,0.462,-0.67,-0.58,0
720.8789999999998,0.468,-0.7490000000000001,-0.52,0
720.959,0.41,-0.74,-0.521,0
721.039,0.462,-0.737,-0.482,0
721.1189999999998,0.514,-0.7390000000000001,-0.438,0
721.199,0.48,-0.7440000000000001,-0.426,0
721.279,0.478,-0.848,-0.446,0
721.3589999999998,0.35100000000000003,-0.909,-0.14300000000000002,0
721.439,0.168,-0.872,-0.262,0
721.5189999999999,0.247,-0.922,-0.203,0
721.5989999999998,0.146,-0.897,-0.182,0
721.679,0.129,-0.913,-0.207,0
721.7589999999999,0.187,-0.926,-0.185,0
721.8389999999998,0.204,-0.942,-0.124,0
721.919,0.191,-0.964,-0.107,0
721.9989999999998,0.204,-0.978,-0.087,0
722.079,0.198,-0.957,-0.075,0
722.159,0.147,-0.945,-0.069,0
722.2389999999998,0.115,-0.935,-0.055,0
722.319,0.126,-0.934,-0.06,0
722.3989999999999,0.106,-0.957,-0.08199999999999999,0
722.4789999999998,0.109,-0.967,-0.093,0
722.559,0.128,-0.97,-0.098,0
722.6389999999999,0.154,-0.965,-0.112,0
722.7189999999998,0.187,-0.955,-0.08900000000000001,0
722.799,0.177,-0.965,-0.125,0
722.8789999999998,0.18,-0.969,-0.113,0
722.959,0.187,-0.955,-0.116,0
723.039,0.175,-0.96,-0.111,0
723.1189999999998,0.162,-0.968,-0.107,0
723.199,0.156,-0.955,-0.1,0
723.279,0.141,-0.97,-0.08199999999999999,0
723.3589999999998,0.14400000000000002,-0.967,-0.097,0
723.439,0.16,-0.952,-0.098,0
723.5189999999999,0.162,-0.954,-0.104,0
723.5989999999998,0.11,-0.937,-0.11,0
723.679,-0.439,-0.6579999999999999,-0.519,0
723.7589999999999,-0.302,-0.675,-0.782,0
723.8389999999998,0.721,-0.075,-0.112,0
723.919,0.221,-0.14,-0.41,0
723.9989999999998,0.272,-1.601,-0.133,0
724.079,-0.157,0.395,-0.2,0
724.159,1.515,0.107,-0.574,0
724.2389999999998,1.759,-0.119,0.7609999999999999,0
724.319,1.239,-0.168,1.4369999999999998,0
724.3989999999999,0.772,0.5379999999999999,2.165,0
724.4789999999998,0.322,-0.104,1.315,0
724.559,0.054000000000000006,-0.297,0.858,0
724.6389999999999,0.191,0.069,0.966,0
724.7189999999998,0.375,-0.061,1.023,0
724.799,0.332,-0.083,0.8220000000000001,0
724.8789999999998,0.3720000000000001,-0.221,0.927,0
724.959,0.371,-0.196,0.935,0
725.039,0.332,-0.225,0.926,0
725.1189999999998,0.341,-0.121,0.919,0
725.199,0.376,-0.136,0.912,0
725.279,0.388,-0.252,0.958,0
725.3589999999998,0.384,-0.14800000000000002,0.902,0
725.439,0.385,-0.162,0.951,0
725.5189999999999,0.359,-0.125,0.885,0
725.5989999999998,0.355,-0.154,0.921,0
725.679,0.37,-0.165,0.923,0
725.7589999999999,0.364,-0.179,0.929,0
725.8389999999998,0.35600000000000004,-0.17600000000000002,0.918,0
725.919,0.354,-0.149,0.936,0
725.9989999999998,0.34,-0.142,0.912,0
726.079,0.34700000000000003,-0.162,0.929,0
726.159,0.339,-0.153,0.931,0
726.2389999999998,0.335,-0.146,0.928,0
726.319,0.333,-0.147,0.929,0
726.3989999999999,0.332,-0.145,0.934,0
726.4789999999998,0.331,-0.14400000000000002,0.925,0
726.559,0.332,-0.146,0.929,0
726.6389999999999,0.329,-0.147,0.934,0
726.7189999999998,0.335,-0.152,0.934,0
726.799,0.337,-0.14300000000000002,0.932,0
726.8789999999998,0.33,-0.14400000000000002,0.93,0
726.959,0.333,-0.146,0.93,0
727.039,0.333,-0.151,0.93,0
727.1189999999998,0.333,-0.145,0.929,0
727.199,0.344,-0.162,0.934,0
727.279,0.334,-0.197,0.977,0
727.3589999999998,0.293,-0.16899999999999998,0.899,0
727.439,0.284,-0.15,0.913,0
727.5189999999999,0.401,-0.25,0.991,0
727.5989999999998,0.55,-0.175,1.087,0
727.679,0.57,-0.026,1.126,0
727.7589999999999,0.546,-0.147,0.8140000000000001,0
727.8389999999998,0.5329999999999999,-0.242,0.633,0
727.919,0.5589999999999999,-0.241,0.498,0
727.9989999999998,0.7040000000000001,-0.353,0.411,0
728.079,0.8009999999999999,-0.354,0.202,0
728.159,0.8390000000000001,-0.24,0.147,0
728.2389999999998,0.954,-0.174,0.128,0
728.319,0.961,-0.158,-0.038,0
728.3989999999999,0.94,-0.076,-0.12,0
728.4789999999998,1.009,-0.056,-0.221,0
728.559,0.907,-0.017,-0.265,0
728.6389999999999,0.8109999999999999,0.146,-0.6709999999999999,0
728.7189999999998,1.025,0.139,-0.833,0
728.799,0.868,0.29600000000000004,-0.521,0
728.8789999999998,0.879,0.409,-0.5529999999999999,0
728.959,0.929,0.231,-0.6729999999999999,0
729.039,0.87,0.279,-0.674,0
729.1189999999998,0.56,0.305,-1.02,0
729.199,0.6409999999999999,0.181,-1.319,0
729.279,0.509,-0.23,-1.129,0
729.3589999999998,0.42,-0.075,-0.954,0
729.439,0.252,-0.255,-0.92,0
729.5189999999999,0.015,-0.491,-0.677,0
729.5989999999998,0.221,-0.6509999999999999,-0.464,0
729.679,0.173,-0.8109999999999999,-0.375,0
729.7589999999999,-0.16899999999999998,-0.857,-0.368,0
729.8389999999998,-0.29,-0.861,-0.449,0
729.919,-0.043,-0.818,-0.547,0
729.9989999999998,0.029,-0.946,-0.4270000000000001,0
730.079,0.241,-0.8490000000000001,-0.521,0
730.159,0.5539999999999999,-0.53,-0.691,0
730.2389999999998,0.895,-0.3720000000000001,-0.595,0
730.319,1.118,-0.374,-0.507,0
730.3989999999999,0.763,-0.593,-0.385,0
730.4789999999998,0.294,-0.575,-0.562,0
730.559,0.218,-0.609,-0.527,0
730.6389999999999,0.294,-0.6729999999999999,-0.289,0
730.7189999999998,0.371,-0.908,-0.54,0
730.799,0.219,-1.091,-0.8370000000000001,0
730.8789999999998,-0.14400000000000002,-0.956,-0.224,0
730.959,-0.031,-1.057,-0.31,0
731.039,0.272,-1.035,-0.526,0
731.1189999999998,0.34,-0.917,-0.596,0
731.199,0.112,-0.868,-0.387,0
731.279,-0.342,-0.5329999999999999,-0.415,1
731.3589999999998,-0.395,-0.552,-0.6409999999999999,1
731.439,-0.155,-0.536,-0.473,1
731.5189999999999,0.17,-0.654,-0.505,1
731.5989999999998,0.29600000000000004,-0.898,-0.439,1
731.679,0.446,-0.638,-0.245,1
731.7589999999999,0.944,-0.335,-0.872,1
731.8389999999998,1.506,0.187,-0.923,1
731.919,1.032,-0.338,-0.8740000000000001,1
731.9989999999998,0.679,-0.7659999999999999,-0.64,1
732.079,0.746,-0.569,-0.6859999999999999,1
732.159,0.804,-0.481,-0.58,1
732.2389999999998,0.887,-0.523,-0.443,1
732.319,0.468,-0.486,-0.6609999999999999,1
732.3989999999999,0.132,-0.526,-0.473,1
732.4789999999998,0.067,-0.705,-0.541,1
732.559,0.138,-0.8909999999999999,-0.433,1
732.6389999999999,0.14800000000000002,-0.82,-0.415,1
732.7189999999998,0.109,-0.847,-0.271,1
732.799,-0.16,-0.789,-0.404,1
732.8789999999998,-0.109,-0.83,-0.35,1
732.959,0.013,-0.913,-0.208,1
733.039,0.045,-0.911,-0.154,1
733.1189999999998,0.155,-0.775,-0.16899999999999998,1
733.199,0.236,-0.7490000000000001,-0.374,1
733.279,0.197,-0.299,-0.377,1
733.3589999999998,0.502,-0.7509999999999999,-0.8590000000000001,1
733.439,0.794,-0.855,-0.961,1
733.5189999999999,0.463,-0.48,-0.531,1
733.5989999999998,0.368,-0.452,-0.495,1
733.679,0.242,-0.366,-0.491,1
733.7589999999999,0.245,-0.383,-0.636,1
733.8389999999998,0.068,-0.452,-0.747,1
733.919,0.15,-0.361,-1.01,1
733.9989999999998,0.396,-0.474,-1.5530000000000002,1
734.079,0.314,-0.574,-1.4269999999999998,1
734.159,0.197,-0.307,-1.079,1
734.2389999999998,0.303,-0.14400000000000002,-0.92,0
734.319,0.101,-0.195,-1.196,0
734.3989999999999,0.28300000000000003,-0.264,-1.33,0
734.4789999999998,0.685,-0.194,-1.071,0
734.559,0.545,-0.243,-1.096,0
734.6389999999999,0.361,-0.277,-0.918,0
734.7189999999998,0.4370000000000001,-0.332,-0.763,0
734.799,0.56,-0.361,-0.731,0
734.8789999999998,0.483,-0.419,-0.804,0
734.959,0.133,-0.6559999999999999,-0.7559999999999999,0
735.039,-0.336,-0.8759999999999999,-0.502,0
735.1189999999998,-0.299,-0.895,-0.211,0
735.199,0.09,-0.845,-0.17600000000000002,0
735.279,0.123,-0.736,-0.307,0
735.3589999999998,0.239,-0.741,-0.261,0
735.439,0.31,-0.815,-0.225,0
735.5189999999999,0.318,-0.985,-0.182,0
735.5989999999998,0.451,-1.069,-0.314,0
735.679,0.504,-0.7759999999999999,-0.425,0
735.7589999999999,0.343,-0.642,-0.5660000000000001,0
735.8389999999998,0.208,-0.7879999999999999,-0.311,0
735.919,0.355,-0.93,-0.106,0
735.9989999999998,0.275,-0.878,-0.304,0
736.079,0.271,-0.86,-0.253,0
736.159,0.3,-0.901,-0.224,0
736.2389999999998,0.28300000000000003,-1.154,-0.321,0
736.319,0.208,-0.914,-0.28800000000000003,0
736.3989999999999,0.27,-0.603,-0.282,0
736.4789999999998,0.272,-0.8540000000000001,-0.29600000000000004,0
736.559,0.19,-1.025,-0.315,0
736.6389999999999,0.245,-0.939,-0.237,0
736.7189999999998,0.182,-0.8590000000000001,-0.266,0
736.799,0.151,-0.9,-0.304,0
736.8789999999998,0.193,-0.878,-0.302,0
736.959,0.163,-0.933,-0.312,0
737.039,0.151,-0.997,-0.327,0
737.1189999999998,0.268,-0.763,-0.301,0
737.199,0.439,-0.852,-0.332,0
737.279,0.438,-0.978,-0.309,0
737.3589999999998,0.453,-0.8140000000000001,-0.256,0
737.439,0.41,-0.852,-0.314,0
737.5189999999999,0.325,-0.903,-0.333,0
737.5989999999998,0.335,-0.857,-0.267,0
737.679,0.302,-0.8759999999999999,-0.308,0
737.7589999999999,0.256,-0.899,-0.321,0
737.8389999999998,0.264,-0.8959999999999999,-0.307,0
737.919,0.287,-0.909,-0.251,0
737.9989999999998,0.292,-0.893,-0.228,0
738.079,0.304,-0.9,-0.218,0
738.159,0.305,-0.902,-0.206,0
738.2389999999998,0.285,-0.915,-0.198,0
738.319,0.266,-0.906,-0.192,0
738.3989999999999,0.285,-0.898,-0.203,0
738.4789999999998,0.354,-0.6920000000000001,-0.185,0
738.559,-0.034,-0.341,-0.098,0
738.6389999999999,0.422,-0.175,-0.028,0
738.7189999999998,2.385,-0.537,-0.962,0
738.799,1.599,-0.202,-1.554,0
738.8789999999998,-0.915,0.579,-1.461,0
738.959,-0.8390000000000001,-0.6679999999999999,-0.046,0
739.039,0.435,-0.8959999999999999,-0.626,0
739.1189999999998,0.122,-0.816,-0.94,0
739.199,-0.258,-0.031,-0.4,0
739.279,-1.385,-0.76,-3.46,0
739.3589999999998,-1.714,-1.327,-2.741,0
739.439,-0.21600000000000005,-0.079,-0.264,0
739.5189999999999,-0.257,-0.025,-1.0,0
739.5989999999998,-0.519,-0.386,-1.025,0
739.679,-0.324,-0.524,-0.858,0
739.7589999999999,-0.39,-0.503,-0.742,0
739.8389999999998,-0.495,-0.57,-0.6809999999999999,0
739.919,-0.528,-0.603,-0.5870000000000001,0
739.9989999999998,-0.529,-0.54,-0.604,0
740.079,-0.539,-0.526,-0.6409999999999999,0
740.159,-0.498,-0.556,-0.6729999999999999,0
740.2389999999998,-0.49,-0.568,-0.69,0
740.319,-0.514,-0.5329999999999999,-0.6679999999999999,0
740.3989999999999,-0.509,-0.532,-0.6609999999999999,0
740.4789999999998,-0.49,-0.544,-0.6809999999999999,0
740.559,-0.498,-0.5489999999999999,-0.696,0
740.6389999999999,-0.504,-0.531,-0.67,0
740.7189999999998,-0.499,-0.5379999999999999,-0.6829999999999999,0
740.799,-0.5,-0.537,-0.684,0
740.8789999999998,-0.5,-0.544,-0.687,0
740.959,-0.5,-0.5379999999999999,-0.67,0
741.039,-0.507,-0.544,-0.6679999999999999,0
741.1189999999998,-0.509,-0.541,-0.66,0
741.199,-0.506,-0.546,-0.672,0
741.279,-0.504,-0.545,-0.672,0
741.3589999999998,-0.505,-0.547,-0.6709999999999999,0
741.439,-0.503,-0.5479999999999999,-0.6729999999999999,0
741.5189999999999,-0.504,-0.542,-0.667,0
741.5989999999998,-0.508,-0.544,-0.665,0
741.679,-0.508,-0.5529999999999999,-0.68,0
741.7589999999999,-0.544,-0.579,-0.7190000000000001,0
741.8389999999998,-0.581,-0.6579999999999999,-0.7290000000000001,0
741.919,-0.573,-0.5489999999999999,-0.536,0
741.9989999999998,-0.5760000000000001,-0.622,-0.557,0
742.079,-0.515,-0.6970000000000001,-0.561,0
742.159,-0.439,-0.665,-0.28300000000000003,0
742.2389999999998,-0.344,-0.7,-0.341,0
742.319,-0.359,-0.71,-0.6409999999999999,0
742.3989999999999,-0.495,-0.556,-0.8029999999999999,0
742.4789999999998,-0.41,-0.628,-0.602,0
742.559,-0.305,-0.679,-0.642,0
742.6389999999999,-0.433,-0.583,-0.903,0
742.7189999999998,-0.322,-0.6970000000000001,-0.77,0
742.799,-0.187,-0.738,-0.721,0
742.8789999999998,-0.067,-0.8640000000000001,-0.8240000000000001,0
742.959,-0.101,-0.934,-0.784,0
743.039,-0.109,-0.908,-0.521,0
743.1189999999998,-0.062,-0.883,-0.425,0
743.199,0.13699999999999998,-0.785,-0.39,0
743.279,0.348,-0.753,-0.451,0
743.3589999999998,0.469,-0.6779999999999999,-0.518,0
743.439,0.755,-0.518,-0.616,0
743.5189999999999,1.413,-0.262,-0.434,0
